seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3664,2060,14232,440,-98,-205,0.04,0.08,0.85,-0.513794,5.815808,8.840991,117.96241
1,4224,2228,14264,456,47,-226,0.04,0.09,0.85,-0.513,6.128149,8.917663,118.076431
2,4172,2492,15724,372,195,-211,0.04,0.09,0.85,-0.511353,6.740236,8.898835,118.328903
3,3968,2140,14720,224,138,-136,0.03,0.09,0.85,-0.50946,7.408771,8.672464,118.634102
4,4188,2032,14112,203,135,-115,0.03,0.09,0.85,-0.509033,7.551545,8.628365,118.701965
5,4208,1748,13744,236,177,-68,0.03,0.1,0.86,-0.508484,7.8084,8.543378,118.794174
6,3988,1460,12888,326,130,-8,0.03,0.1,0.86,-0.508362,8.096892,8.44302,118.833847
7,3884,1984,12656,521,34,20,0.03,0.1,0.85,-0.508789,8.48987,8.412654,118.803108
8,3964,2692,12432,714,-97,39,0.02,0.11,0.85,-0.509399,9.145328,8.506719,118.754372
9,4800,3460,11468,811,-162,36,0.02,0.11,0.85,-0.509949,10.051349,8.764248,118.721024
10,5244,3760,11876,851,-53,53,0.02,0.12,0.85,-0.510437,11.103176,9.099302,118.703796
11,5496,3988,11068,863,-27,93,0.02,0.13,0.85,-0.511292,12.18932,9.350187,118.650635
12,5236,4976,11348,979,-33,165,0.01,0.14,0.85,-0.512451,13.311985,9.599842,118.565254
13,5044,5368,10572,1156,-230,254,0.01,0.15,0.84,-0.514282,14.607022,9.897653,118.404961
14,5664,6172,9848,1369,-240,239,0.01,0.17,0.84,-0.516357,16.124617,10.421467,118.225578
15,6052,7220,11488,1509,-46,220,0.0,0.18,0.84,-0.518188,17.945288,10.942375,118.114693
16,5904,7564,11712,1515,-4,323,-0.01,0.2,0.83,-0.520203,19.897324,11.276267,118.013512
17,4748,8128,11288,1611,-10,421,-0.01,0.21,0.83,-0.523071,21.836426,11.604714,117.810272
18,4384,8664,11652,1833,-26,406,-0.02,0.23,0.82,-0.526489,23.899401,11.941553,117.553841
19,5032,10660,12816,2022,155,284,-0.04,0.26,0.81,-0.530396,27.488886,12.34474,117.415909
20,4364,12920,14320,2059,242,309,-0.05,0.27,0.8,-0.532349,30.056456,12.366222,117.454063
21,3660,13872,14340,2144,117,382,-0.06,0.29,0.79,-0.534363,32.661808,12.371473,117.499092
22,3772,14532,15368,2303,79,376,-0.08,0.32,0.78,-0.536804,36.797344,12.58069,117.71386
23,3996,15444,16480,2324,132,345,-0.09,0.33,0.77,-0.537292,38.221214,12.658779,117.853928
24,3688,17300,18092,2347,99,348,-0.1,0.35,0.76,-0.538147,41.036427,12.755058,118.159378
25,3524,18924,18580,2391,28,390,-0.12,0.37,0.75,-0.538452,43.847427,12.888588,118.586044
26,3168,19636,20084,2325,66,420,-0.13,0.39,0.74,-0.538513,46.670746,13.084635,119.101997
27,3104,19848,21080,2056,149,403,-0.15,0.41,0.72,-0.539001,50.464977,13.306021,119.798553
28,2576,20316,21316,1884,221,407,-0.15,0.42,0.72,-0.539429,51.535568,13.34867,119.956657
29,1460,20228,21768,1744,246,391,-0.17,0.43,0.7,-0.54126,54.28014,13.341839,120.233284
30,880,20068,22532,1580,207,296,-0.17,0.44,0.7,-0.541809,55.079395,13.302917,120.305145
31,976,20204,22232,1297,169,190,-0.18,0.44,0.69,-0.542358,56.46273,13.153777,120.489922
32,1276,20396,21720,995,111,162,-0.19,0.45,0.68,-0.542542,57.490944,12.941026,120.645401
33,1528,19664,20024,787,-101,211,-0.2,0.45,0.68,-0.542786,58.485004,12.783941,120.795143
34,1724,18836,19456,731,-205,215,-0.2,0.45,0.68,-0.542725,58.766743,12.816714,120.886101
35,2256,18404,18552,654,-269,124,-0.2,0.46,0.67,-0.541748,59.507435,13.018261,121.336716
36,2808,18276,18244,510,-214,-11,-0.2,0.46,0.67,-0.541077,59.721916,13.056758,121.545197
37,3060,17920,17716,247,-120,-127,-0.2,0.46,0.67,-0.539124,59.981689,12.937063,121.986839
38,3016,17812,17168,-17,-94,-185,-0.2,0.46,0.67,-0.538574,59.908184,12.820646,122.046928
39,3276,17576,16080,-156,-215,-187,-0.2,0.46,0.68,-0.536926,59.371925,12.504045,122.147194
40,3856,17468,15232,-191,-314,-190,-0.2,0.46,0.68,-0.536194,59.167435,12.448636,122.22525
